ID,ID_SENTENCE,ORI_SENTENCE,PAPER,JOURNAL,MOVE,STEP,CLASSIFIED_BY,LABEL
95287,5,The success of app stores has coincided with the mass consumer adoption of smartphone devices.,10.1109-tse.2016.2630689,ieee transactions on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
95928,42,Content may change prior to final publication.,10.1109-tse.2017.2653778,ieee transactions on software engineering,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
97263,104,"As far as we know, this is the first time this algorithm is used for such purpose.",10.1109-tse.2017.2688383,ieee transactions on software engineering,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
97923,34,"The purpose of this study is to determine which set of candidate features (static source code attributes, VSM, or textual comparison) can be best used to predict for documentation priority.",10.1109-tse.2017.2716950,ieee transactions on software engineering,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
99013,0,The wide diffusion of mobile devices is making the apps market a tremendous success.,10.1109-tse.2017.2759112,ieee transactions on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
100684,32,Content may change prior to final publication.,10.1109-tse.2017.2787653,ieee transactions on software engineering,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
105197,26,"In this paper, we present a performance comparison of popular communication APIs running on four operating system platforms.",10.1016-j.infsof.2003.08.005,information and software technology,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA-SVM,M3-S07
105964,35,Analysis of the woven models are beyond the scope of this paper.,10.1016-j.infsof.2003.10.007,information and software technology,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
106638,0,Many companies have sustained their success by continually interacting with their business partners.,10.1016-j.infsof.2004.02.002,information and software technology,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
110397,7,"Content integration lets application users access, aggregate, deliver, 0950",10.1016-j.infsof.2005.03.005,information and software technology,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA-SVM,M3-S10
110439,1,"[1]. Early studies in the field mainly focused on the quality of collaborative learning products or individual learning results, but often overlooked the fact that the outcome is mediated by the quality of group learning processes [2].",10.1016-j.infsof.2005.03.006,information and software technology,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
110595,27,"The purpose of this study, therefore, is to explore the relationship among management control (primarily reviews), user–IS interaction quality, and project performance.",10.1016-j.infsof.2005.04.003,information and software technology,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
111004,40,"However, some developers and researchers [27,32] have also observed that threading has some drawbacks compared to event-driven programming.",10.1016-j.infsof.2005.05.005,information and software technology,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
111529,41,"The proposed differential equations has different solutions (exponential and S-shaped), however it is not quite clear under which circumstances the models can be applied.",10.1016-j.infsof.2005.06.003,information and software technology,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
111714,1,Communication protocol testing is playing a more and more crucial role in the development of computer network as it provides a means of enhancing the reliability of communication software.,10.1016-j.infsof.2005.07.003,information and software technology,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
112423,0,Pair programming has become more and more popular in the recent years.,10.1016-j.infsof.2005.09.008,information and software technology,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
112679,31,"2]. Therefore, considering this approach is beyond the scope of this paper.",10.1016-j.infsof.2005.10.002,information and software technology,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
114404,40,This paper is an attempt to address the quality issues of original software components.,10.1016-j.infsof.2006.03.007,information and software technology,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
116326,26,"These factors cover the three key aspects of every CRM strategy: human factor, processes, and technology; giving a global focus and propitiating success in the implementation of a CRM strategy.",10.1016-j.infsof.2006.10.003,information and software technology,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
117855,38,"Finally, Section 6 presents some concluding remarks.",10.1016-j.infsof.2007.02.011,information and software technology,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA-SVM,M3-S12
118000,16,Wrong or imprecise conclusions might be drawn from hypothesis testing results if effect sizes are not judged in addition to statistical significance.,10.1016-j.infsof.2007.02.015,information and software technology,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
